batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_irony
22,1,0.9220728874206543,0.670039176940918,284,0,0,284,0,26,26,0.0,0.0,8.93e-05,5.68e-05,3.25e-05,0
23,1,3.660797595977783,3.605947256088257,287,0,0,287,0,25,25,0.0,0.0,8.865e-05,5.74e-05,3.125e-05,0
24,1,0.8302721977233887,0.6296682357788086,282,0,0,282,0,26,26,0.0,0.0,8.89e-05,5.64e-05,3.25e-05,0
25,1,0.8343102931976318,0.4854123592376709,297,0,0,297,0,26,26,0.0,0.0,9.19e-05,5.94e-05,3.25e-05,0
26,1,7.317237615585327,7.304267168045044,282,0,0,282,0,26,26,0.0,0.0,8.89e-05,5.64e-05,3.25e-05,0
27,1,0.632164716720581,0.39696264266967773,297,0,0,297,0,25,25,0.0,0.0,9.065e-05,5.94e-05,3.125e-05,0
28,1,1.0568859577178955,1.0495820045471191,295,0,0,295,0,26,26,0.0,0.0,9.15e-05,5.9e-05,3.25e-05,1
29,1,0.9291675090789795,0.7044146060943604,290,0,0,290,0,26,26,0.0,0.0,9.05e-05,5.8e-05,3.25e-05,0
30,1,0.713507890701294,0.5498285293579102,284,0,0,284,0,26,26,0.0,0.0,8.93e-05,5.68e-05,3.25e-05,0
31,1,0.7775216102600098,0.6221950054168701,307,0,0,307,0,25,25,0.0,0.0,9.265e-05,6.14e-05,3.125e-05,0
32,1,0.7229373455047607,0.5805473327636719,298,0,0,298,0,25,25,0.0,0.0,9.085e-05,5.96e-05,3.125e-05,0
33,1,1.1401007175445557,0.5229463577270508,300,0,0,300,0,26,26,0.0,0.0,9.25e-05,6e-05,3.25e-05,0
34,1,0.8478474617004395,0.6402463912963867,297,0,0,297,0,26,26,0.0,0.0,9.19e-05,5.94e-05,3.25e-05,0
35,1,0.8872737884521484,0.6693785190582275,294,0,0,294,0,26,26,0.0,0.0,9.13e-05,5.88e-05,3.25e-05,0
36,1,0.824643611907959,0.6321685314178467,294,0,0,294,0,26,26,0.0,0.0,9.13e-05,5.88e-05,3.25e-05,0
37,1,0.6106691360473633,0.3783419132232666,298,0,0,298,0,25,25,0.0,0.0,9.085e-05,5.96e-05,3.125e-05,0
38,1,6.894861459732056,0.5330326557159424,305,0,0,305,0,25,25,0.0,0.0,9.225e-05,6.1e-05,3.125e-05,0
39,1,2.071475028991699,2.0640344619750977,284,0,0,284,0,26,26,0.0,0.0,8.93e-05,5.68e-05,3.25e-05,0
40,1,0.9108636379241943,0.7177605628967285,297,0,0,297,0,25,25,0.0,0.0,9.065e-05,5.94e-05,3.125e-05,0
41,1,2.7938828468322754,0.9755544662475586,292,0,0,292,0,25,25,0.0,0.0,8.965e-05,5.84e-05,3.125e-05,0
42,1,0.8310379981994629,0.5559568405151367,284,0,0,284,0,26,26,0.0,0.0,8.93e-05,5.68e-05,3.25e-05,0
43,1,1.1585772037506104,0.6811740398406982,291,0,0,291,0,25,25,0.0,0.0,8.945e-05,5.82e-05,3.125e-05,1
44,1,0.975710391998291,0.766082763671875,300,0,0,300,0,26,26,0.0,0.0,9.25e-05,6e-05,3.25e-05,0
45,1,1.209059476852417,0.9250073432922363,311,0,0,311,0,26,26,0.0,0.0,9.47e-05,6.22e-05,3.25e-05,0
46,1,0.8277838230133057,0.5812323093414307,306,0,0,306,0,26,26,0.0,0.0,9.37e-05,6.12e-05,3.25e-05,0
47,1,0.9173707962036133,0.7624585628509521,305,0,0,305,0,26,26,0.0,0.0,9.35e-05,6.1e-05,3.25e-05,1
48,1,0.9544205665588379,0.628124475479126,289,0,0,289,0,25,25,0.0,0.0,8.905e-05,5.78e-05,3.125e-05,0
49,1,0.8110005855560303,0.6078941822052002,293,0,0,293,0,26,26,0.0,0.0,9.11e-05,5.86e-05,3.25e-05,0
50,1,0.6489405632019043,0.39948487281799316,297,0,0,297,0,26,26,0.0,0.0,9.19e-05,5.94e-05,3.25e-05,0
51,1,0.6127636432647705,0.45346927642822266,285,0,0,285,0,25,25,0.0,0.0,8.825e-05,5.7e-05,3.125e-05,1
52,1,0.7908687591552734,0.6032488346099854,310,0,0,310,0,26,26,0.0,0.0,9.45e-05,6.2e-05,3.25e-05,0
53,1,0.9539248943328857,0.7605443000793457,296,0,0,296,0,25,25,0.0,0.0,9.045e-05,5.92e-05,3.125e-05,0
54,1,1.0957772731781006,0.9084806442260742,300,0,0,300,0,26,26,0.0,0.0,9.25e-05,6e-05,3.25e-05,0
55,1,0.7124695777893066,0.4302675724029541,294,0,0,294,0,26,26,0.0,0.0,9.13e-05,5.88e-05,3.25e-05,0
56,1,6.186415433883667,5.9890007972717285,295,0,0,295,0,26,26,0.0,0.0,9.15e-05,5.9e-05,3.25e-05,0
57,1,1.0736916065216064,0.75581955909729,289,0,0,289,0,26,26,0.0,0.0,9.03e-05,5.78e-05,3.25e-05,0
58,1,0.970320463180542,0.4153931140899658,288,0,0,288,0,26,26,0.0,0.0,9.01e-05,5.76e-05,3.25e-05,0
59,1,0.6694381237030029,0.39722275733947754,292,0,0,292,0,26,26,0.0,0.0,9.09e-05,5.84e-05,3.25e-05,0
60,1,0.7040731906890869,0.5176441669464111,293,0,0,293,0,25,25,0.0,0.0,8.985e-05,5.86e-05,3.125e-05,0
61,1,0.6639039516448975,0.46450233459472656,305,0,0,305,0,25,25,0.0,0.0,9.225e-05,6.1e-05,3.125e-05,0
62,1,1.0016210079193115,0.6716194152832031,291,0,0,291,0,25,25,0.0,0.0,8.945e-05,5.82e-05,3.125e-05,0
63,1,2.5048160552978516,0.47429466247558594,301,0,0,301,0,26,26,0.0,0.0,9.27e-05,6.02e-05,3.25e-05,0
64,1,0.8564419746398926,0.6936094760894775,283,0,0,283,0,25,25,0.0,0.0,8.785e-05,5.66e-05,3.125e-05,0
65,1,0.8076333999633789,0.4701995849609375,307,0,0,307,0,26,26,0.0,0.0,9.39e-05,6.14e-05,3.25e-05,0
66,1,0.6600306034088135,0.43595027923583984,294,0,0,294,0,25,25,0.0,0.0,9.005e-05,5.88e-05,3.125e-05,0
67,1,0.9368720054626465,0.7338945865631104,285,0,0,285,0,25,25,0.0,0.0,8.825e-05,5.7e-05,3.125e-05,0
68,1,0.8776051998138428,0.6767005920410156,296,0,0,296,0,25,25,0.0,0.0,9.045e-05,5.92e-05,3.125e-05,1
69,1,0.7920889854431152,0.5867669582366943,289,0,0,289,0,26,26,0.0,0.0,9.03e-05,5.78e-05,3.25e-05,1
70,1,0.7354540824890137,0.5831406116485596,291,0,0,291,0,26,26,0.0,0.0,9.07e-05,5.82e-05,3.25e-05,1
71,1,0.7183072566986084,0.516120433807373,288,0,0,288,0,26,26,0.0,0.0,9.01e-05,5.76e-05,3.25e-05,0
72,1,0.6700124740600586,0.4022495746612549,299,0,0,299,0,25,25,0.0,0.0,9.105e-05,5.98e-05,3.125e-05,0
73,1,0.7463514804840088,0.507009744644165,292,0,0,292,0,26,26,0.0,0.0,9.09e-05,5.84e-05,3.25e-05,0
74,1,0.8067598342895508,0.6452000141143799,291,0,0,291,0,26,26,0.0,0.0,9.07e-05,5.82e-05,3.25e-05,0
75,1,0.8838145732879639,0.6690466403961182,283,0,0,283,0,25,25,0.0,0.0,8.785e-05,5.66e-05,3.125e-05,0
76,1,0.75128173828125,0.5260004997253418,310,0,0,310,0,26,26,0.0,0.0,9.45e-05,6.2e-05,3.25e-05,0
77,1,0.7548401355743408,0.5616433620452881,298,0,0,298,0,26,26,0.0,0.0,9.21e-05,5.96e-05,3.25e-05,0
78,1,0.7566385269165039,0.5395212173461914,307,0,0,307,0,26,26,0.0,0.0,9.39e-05,6.14e-05,3.25e-05,1
79,1,0.6636114120483398,0.39524006843566895,286,0,0,286,0,26,26,0.0,0.0,8.97e-05,5.72e-05,3.25e-05,1
80,1,0.8401439189910889,0.6651570796966553,301,0,0,301,0,25,25,0.0,0.0,9.145e-05,6.02e-05,3.125e-05,0
81,1,0.7589962482452393,0.4301180839538574,296,0,0,296,0,26,26,0.0,0.0,9.17e-05,5.92e-05,3.25e-05,0
82,1,0.7930562496185303,0.6090087890625,289,0,0,289,0,26,26,0.0,0.0,9.03e-05,5.78e-05,3.25e-05,0
83,1,0.8470568656921387,0.6673412322998047,294,0,0,294,0,25,25,0.0,0.0,9.005e-05,5.88e-05,3.125e-05,0
84,1,1.0871968269348145,0.4409456253051758,281,0,0,281,0,26,26,0.0,0.0,8.87e-05,5.62e-05,3.25e-05,0
85,1,0.8655965328216553,0.6275057792663574,297,0,0,297,0,26,26,0.0,0.0,9.19e-05,5.94e-05,3.25e-05,0
86,1,0.8343846797943115,0.6339900493621826,278,0,0,278,0,25,25,0.0,0.0,8.685e-05,5.56e-05,3.125e-05,0
87,1,0.6759786605834961,0.455416202545166,297,0,0,297,0,26,26,0.0,0.0,9.19e-05,5.94e-05,3.25e-05,1
88,1,0.913388729095459,0.7615106105804443,307,0,0,307,0,26,26,0.0,0.0,9.39e-05,6.14e-05,3.25e-05,0
89,1,0.9066267013549805,0.6803781986236572,289,0,0,289,0,26,26,0.0,0.0,9.03e-05,5.78e-05,3.25e-05,0
90,1,1.0809695720672607,0.8724379539489746,282,0,0,282,0,26,26,0.0,0.0,8.89e-05,5.64e-05,3.25e-05,1
91,1,0.6968648433685303,0.4390525817871094,291,0,0,291,0,26,26,0.0,0.0,9.07e-05,5.82e-05,3.25e-05,0
92,1,0.8387796878814697,0.5794684886932373,289,0,0,289,0,26,26,0.0,0.0,9.03e-05,5.78e-05,3.25e-05,0
93,1,0.5501117706298828,0.3545205593109131,289,0,0,289,0,25,25,0.0,0.0,8.905e-05,5.78e-05,3.125e-05,0
94,1,1.4627225399017334,1.3059468269348145,306,0,0,306,0,26,26,0.0,0.0,9.37e-05,6.12e-05,3.25e-05,0
95,1,0.7090816497802734,0.49294328689575195,293,0,0,293,0,26,26,0.0,0.0,9.11e-05,5.86e-05,3.25e-05,0
96,1,0.8688755035400391,0.6932632923126221,291,0,0,291,0,25,25,0.0,0.0,8.945e-05,5.82e-05,3.125e-05,0
97,1,0.688241720199585,0.42648983001708984,311,0,0,311,0,25,25,0.0,0.0,9.345e-05,6.22e-05,3.125e-05,0
98,1,0.680558443069458,0.40341949462890625,301,0,0,301,0,25,25,0.0,0.0,9.145e-05,6.02e-05,3.125e-05,1
99,1,0.7141156196594238,0.4291977882385254,318,0,0,318,0,26,26,0.0,0.0,9.61e-05,6.36e-05,3.25e-05,0
100,1,0.7101998329162598,0.4140348434448242,301,0,0,301,0,26,26,0.0,0.0,9.27e-05,6.02e-05,3.25e-05,0
