batch_number,num_reviews_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_positive
72,1,0.9547100067138672,0.8976290225982666,367,0,0,367,0,20,20,0.0,0.0,0.0002435,0.0001835,6e-05,1
73,1,0.9380881786346436,0.8854811191558838,331,0,0,331,0,20,20,0.0,0.0,0.0002255,0.0001655,6e-05,1
74,1,1.0963308811187744,1.0953919887542725,343,0,0,343,0,22,22,0.0,0.0,0.0002375,0.0001715,6.6e-05,1
75,1,1.0427896976470947,1.019658088684082,349,0,0,349,0,20,20,0.0,0.0,0.0002345,0.0001745,6e-05,1
76,1,1.506829023361206,1.5042760372161865,352,0,0,352,0,22,22,0.0,0.0,0.000242,0.000176,6.6e-05,1
77,1,1.0206201076507568,1.0186572074890137,328,0,0,328,0,20,20,0.0,0.0,0.000224,0.000164,6e-05,0
78,1,1.1770460605621338,1.1426889896392822,332,0,0,332,0,20,20,0.0,0.0,0.000226,0.000166,6e-05,0
79,1,0.9302828311920166,0.8995637893676758,330,0,0,330,0,20,20,0.0,0.0,0.000225,0.000165,6e-05,1
80,1,1.04209303855896,0.9971621036529541,359,0,0,359,0,20,20,0.0,0.0,0.0002395,0.0001795,6e-05,0
81,1,1.1619153022766113,1.113274097442627,353,0,0,353,0,20,20,0.0,0.0,0.0002365,0.0001765,6e-05,0
82,1,1.4340360164642334,1.3596186637878418,338,0,0,338,0,20,20,0.0,0.0,0.000229,0.000169,6e-05,1
83,1,1.0830261707305908,1.0142948627471924,377,0,0,377,0,20,20,0.0,0.0,0.0002485,0.0001885,6e-05,0
84,1,0.9910669326782227,0.9890058040618896,353,0,0,353,0,20,20,0.0,0.0,0.0002365,0.0001765,6e-05,0
85,1,0.7128620147705078,0.7104930877685547,243,0,0,243,0,20,20,0.0,0.0,0.0001815,0.0001215,6e-05,1
86,1,1.0054519176483154,1.0041871070861816,346,0,0,346,0,19,19,0.0,0.0,0.00023,0.000173,5.7e-05,1
87,1,1.0414319038391113,0.9201178550720215,360,0,0,360,0,20,20,0.0,0.0,0.00024,0.00018,6e-05,1
88,1,0.9557170867919922,0.905987024307251,369,0,0,369,0,20,20,0.0,0.0,0.0002445,0.0001845,6e-05,0
89,1,1.3013339042663574,1.2586588859558105,352,0,0,352,0,22,22,0.0,0.0,0.000242,0.000176,6.6e-05,0
90,1,1.1758251190185547,1.1193280220031738,365,0,0,365,0,20,20,0.0,0.0,0.0002425,0.0001825,6e-05,0
91,1,1.4091269969940186,1.3738129138946533,318,0,0,318,0,19,19,0.0,0.0,0.000216,0.000159,5.7e-05,0
92,1,1.0737180709838867,1.0339548587799072,338,0,0,338,0,20,20,0.0,0.0,0.000229,0.000169,6e-05,1
93,1,0.9840540885925293,0.9787571430206299,336,0,0,336,0,20,20,0.0,0.0,0.000228,0.000168,6e-05,1
94,1,1.0364527702331543,1.0046911239624023,360,0,0,360,0,20,20,0.0,0.0,0.00024,0.00018,6e-05,0
95,1,1.011122226715088,0.9859719276428223,357,0,0,357,0,20,20,0.0,0.0,0.0002385,0.0001785,6e-05,0
96,1,1.1940250396728516,1.1863915920257568,317,0,0,317,0,19,19,0.0,0.0,0.0002155,0.0001585,5.7e-05,0
97,1,0.9904079437255859,0.932387113571167,354,0,0,354,0,22,22,0.0,0.0,0.000243,0.000177,6.6e-05,1
98,1,1.1903200149536133,1.1317601203918457,350,0,0,350,0,20,20,0.0,0.0,0.000235,0.000175,6e-05,0
99,1,1.0636978149414062,1.0617780685424805,318,0,0,318,0,19,19,0.0,0.0,0.000216,0.000159,5.7e-05,1
100,1,1.2547199726104736,1.2113721370697021,330,0,0,330,0,20,20,0.0,0.0,0.000225,0.000165,6e-05,1
