batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_irony
22,2,1.0823965072631836,0.9167883396148682,591,0,0,591,0,41,41,0.0,0.0,0.000796,0.000591,0.000205,1
23,2,1.4819934368133545,1.2508673667907715,627,0,0,627,0,42,42,0.0,0.0,0.000837,0.000627,0.00021,0
24,2,1.0158238410949707,0.8873605728149414,597,0,0,597,0,41,41,0.0,0.0,0.000802,0.000597,0.000205,1
25,2,1.1456115245819092,0.9729087352752686,599,0,0,599,0,42,42,0.0,0.0,0.000809,0.000599,0.00021,1
26,2,1.1465680599212646,1.0007293224334717,596,0,0,596,0,41,41,0.0,0.0,0.000801,0.000596,0.000205,1
27,2,1.3993864059448242,1.244288682937622,598,0,0,598,0,41,41,0.0,0.0,0.000803,0.000598,0.000205,1
28,2,1.7880399227142334,1.5854089260101318,591,0,0,591,0,42,42,0.0,0.0,0.000801,0.000591,0.00021,0
29,2,1.5393366813659668,1.3496243953704834,583,0,0,583,0,42,42,0.0,0.0,0.000793,0.000583,0.00021,0
30,2,1.216318130493164,0.9532697200775146,591,0,0,591,0,41,41,0.0,0.0,0.000796,0.000591,0.000205,2
31,2,0.9541425704956055,0.7826144695281982,603,0,0,603,0,40,40,0.0,0.0,0.000803,0.000603,0.0002,2
32,2,1.3414051532745361,1.148362159729004,590,0,0,590,0,41,41,0.0,0.0,0.000795,0.00059,0.000205,1
33,2,1.2615811824798584,1.0876832008361816,596,0,0,596,0,41,41,0.0,0.0,0.000801,0.000596,0.000205,0
34,2,1.1546130180358887,0.9905617237091064,583,0,0,583,0,40,40,0.0,0.0,0.000783,0.000583,0.0002,1
35,2,1.1197566986083984,0.9684257507324219,580,0,0,580,0,42,42,0.0,0.0,0.00079,0.00058,0.00021,2
36,2,1.2261195182800293,1.043590784072876,580,0,0,580,0,41,41,0.0,0.0,0.000785,0.00058,0.000205,1
37,2,1.2892520427703857,1.1141881942749023,582,0,0,582,0,42,42,0.0,0.0,0.000792,0.000582,0.00021,2
38,2,0.9747533798217773,0.8097403049468994,593,0,0,593,0,41,41,0.0,0.0,0.000798,0.000593,0.000205,0
39,2,1.1994965076446533,1.0391252040863037,608,0,0,608,0,42,42,0.0,0.0,0.000818,0.000608,0.00021,1
40,2,1.4639849662780762,1.3082168102264404,588,0,0,588,0,41,41,0.0,0.0,0.000793,0.000588,0.000205,2
41,2,0.8407678604125977,0.6962683200836182,594,0,0,594,0,42,42,0.0,0.0,0.000804,0.000594,0.00021,0
42,2,1.1135616302490234,0.9866502285003662,578,0,0,578,0,41,41,0.0,0.0,0.000783,0.000578,0.000205,1
43,2,1.1209454536437988,0.9744775295257568,572,0,0,572,0,41,41,0.0,0.0,0.000777,0.000572,0.000205,0
44,2,0.971670389175415,0.8248565196990967,611,0,0,611,0,42,42,0.0,0.0,0.000821,0.000611,0.00021,1
45,2,1.2072553634643555,0.9471681118011475,578,0,0,578,0,42,42,0.0,0.0,0.000788,0.000578,0.00021,1
46,2,1.0735654830932617,0.8722383975982666,586,0,0,586,0,42,42,0.0,0.0,0.000796,0.000586,0.00021,0
47,2,1.1251707077026367,0.9260053634643555,603,0,0,603,0,41,41,0.0,0.0,0.000808,0.000603,0.000205,1
48,2,0.9707939624786377,0.7789220809936523,580,0,0,580,0,41,41,0.0,0.0,0.000785,0.00058,0.000205,1
49,2,1.3640251159667969,1.2020230293273926,616,0,0,616,0,40,40,0.0,0.0,0.000816,0.000616,0.0002,1
50,2,1.2310433387756348,1.0528886318206787,624,0,0,624,0,42,42,0.0,0.0,0.000834,0.000624,0.00021,2
